Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
2490418,14000,-4000,258,1.0576478e+09,0.22543959,12.580245,10072.675,49741.695,4379.1465,89246.969,242806.53,4371035.5,9.1800003e+10,0.82728559,1.0240377,0.54661018,1.575227,6.765451,0.95563501,0.89079428,2.0331564,755,2.0699031
2490419,14000,-2000,256,1.0433743e+09,0.26869103,5.1146894,10029.986,39167.184,4373.043,77611.531,220901.38,4220780.5,8.6484001e+10,0.84623164,0.99300373,0.54817986,1.5731025,6.7051988,0.94712424,0.88959897,2.0424404,755,2.0799599
2490420,14000,0,262,1.0671224e+09,0.24757871,357.75656,9751.2441,40510.035,4366.939,82968.797,232731.62,4355355,9.0655998e+10,0.83264601,1.0294268,0.55982906,1.5711813,6.765451,0.95563501,0.89079428,2.0331564,755,2.0761507
2490421,14000,2000,281,1.1573801e+09,0.09319517,355.06171,8356.0117,96740.406,4360.8354,214259.17,395044.69,5180662,1.31096e+11,0.76276052,1.1778883,0.47627118,1.5380132,8.2606363,1.1668333,0.91833502,1.8461539,755,1.9244046
2490422,14000,4000,299,1.2254815e+09,0.11648697,345.91971,7970.8047,81631.023,4354.7319,166514.28,363596.44,6226818,1.90148e+11,0.70274514,1.3124141,0.47535771,1.4825675,9.0710602,1.2813075,0.93183821,1.770557,755,1.9031677
2490423,14000,6000,300,1.2411884e+09,0.12162331,333.75635,8417.667,80464.938,4348.6279,124970.57,358109.09,6429113.5,2.01756e+11,0.70550722,1.3003049,0.47619048,1.4809033,9.1023941,1.2857335,0.93234336,1.7679045,755,1.9022608
2490424,14000,8000,300,1.2546004e+09,0.12841441,322.81583,10046.689,79140.391,4628.2734,114251.05,350389.25,6531257,2.0233599e+11,0.71440357,1.2818153,0.47619048,1.4809033,9.1023941,1.2857335,0.93234336,1.7679045,755,1.9022608
2490425,14000,10000,293,1.2001836e+09,0.13202487,314.91895,13244.554,75796.969,5636.6763,140971.23,337987.72,6446900.5,1.9906799e+11,0.73787928,1.2056937,0.46507937,1.4793684,8.9936628,1.2703749,0.93058532,1.7771883,755,1.9108434
2490426,14000,12000,267,1.0959167e+09,0.21561672,311.18079,18382.816,73820.281,3880.0718,89808.445,252727.48,5903227.5,1.79848e+11,0.80901694,1.0190963,0.46678323,1.5545098,7.8660989,1.111104,0.91142845,1.8885942,755,1.9468446
2490427,14000,14000,267,1.0702771e+09,0.23770985,307.64731,20279.924,72720.781,1880.0718,87879.078,237864.41,6367160.5,2.04836e+11,0.80346936,1.0129831,0.46678323,1.5545098,7.8660989,1.111104,0.91142845,1.8885942,755,1.9468446
2555950,16000,-12000,269,1.1101772e+09,0.26729965,76.238319,6574.8877,37927.734,1718.4626,71992.664,228455.64,5128824.5,1.17e+11,0.79725903,1.0932194,0.49814814,1.5772204,7.5289803,1.0634853,0.90533435,1.9283819,755,1.9677122
2555951,16000,-10000,311,1.282538e+09,0.11615933,26.704784,9232.1387,101518.3,3451.2498,129918.69,372488.62,6807958,2.10712e+11,0.6706773,1.5171314,0.52533782,1.5353947,8.6968422,1.2284483,0.9257108,1.8037136,755,1.8954862
2555952,16000,-8000,326,1.3863828e+09,0.11944525,9.5564671,11824.276,101999.35,5184.0366,63152.578,381910.91,7660736.5,2.8765199e+11,0.6356017,1.7103579,0.54974705,1.5299774,8.9326887,1.2617621,0.92959315,1.7824934,755,1.8845967
2555953,16000,-6000,315,1.2995836e+09,0.11593892,4.110167,8610.8018,102042.39,6385.2407,151431.83,375311.97,6539696.5,1.9408e+11,0.67095339,1.5160575,0.56350625,1.5578065,8.2996635,1.1723459,0.91900569,1.842175,755,1.9188821
2555954,16000,-4000,284,1.1662121e+09,0.19893213,4.0285764,5645.8257,45715.734,6379.1372,101103.05,271419.62,4914482,1.07088e+11,0.76830238,1.1600068,0.50714284,1.5658985,7.9252424,1.1194582,0.9124788,1.8819629,755,1.9376169
