Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
2359308,-638,-514,41,173.42274,0.31414947,52.533909,6.3486319,20.812611,0.86362803,35.151981,83.289413,347.46976,3948,0.80365855,0.86177289,0.22777778,1.6412492,4.0149369,0.64668947,0.82650858,2.5126262,397,2.319067
2359309,-638,-512,47,204.23589,0.23965189,22.175697,5.5496135,21.692724,2.5774343,30.453732,103.48575,386.88336,4336,0.81961149,1.0279573,0.26256984,1.6644199,4.0487328,0.65213299,0.82759333,2.5,397,2.2936692
2359310,-638,-510,48,196.01956,0.23023774,356.70813,4.9067769,21.777922,2.533798,37.478096,103.43473,397.63998,4456,0.79609931,1.0802342,0.33566433,1.622867,3.793292,0.61098897,0.81923413,2.6010101,397,2.4059217
2359311,-638,-508,43,176.88631,0.20569883,325.89557,5.0020761,22.124718,0.53443491,48.370758,103.95278,357.75751,3924,0.81063122,1.0035622,0.3028169,1.6061959,3.7577298,0.60526097,0.81803989,2.6161616,397,2.426697
2359313,-638,-504,49,217.44183,0.14176293,181.39613,13.788379,44.230324,0.051953487,48.135818,138.83379,897.7395,22664,0.95493197,0.72828621,0.21212122,1.6836302,4.4536057,0.71734631,0.84013039,2.3636363,397,2.1786249
2359314,-638,-502,60,248.22308,0.081605114,191.75424,14.125486,71.753471,1.030465,111.5155,195.50925,1185.1006,34676,0.73389828,0.94153357,0.2027027,1.5756283,5.1830759,0.83484268,0.86088568,2.1717172,397,2.1409323
2424842,-636,-518,62,250.85054,0.083554424,185.71483,29.923109,73.014359,0.33465886,127.18213,194.23511,2152.3303,103524,0.81068218,0.62145805,0.19374999,1.2830226,5.8514528,0.9424988,0.87823492,2.0378788,397,2.289675
2424844,-636,-514,19,76.752281,0.60419267,142.43506,4.9614711,11.128531,0.27694881,10.853036,39.954239,108.50119,700,1,0.42521027,0.32203391,1.8475304,2.5315232,0.40775475,0.77091342,3.3989899,397,2.6684308
2424845,-636,-512,49,207.62605,0.242525,38.229198,4.6915011,19.699312,1.2531548,30.735212,103.72121,391.24643,4008,0.8069728,1.0758332,0.4375,2.0117702,3.1769447,0.51171333,0.79732221,2.9116161,397,2.2787187
2424846,-636,-510,48,200.651,0.20176227,4.2220726,3.2800045,19.794477,2.5842681,44.891602,111.79069,361.43002,3476,0.80851066,1.0534005,0.26815644,1.6681019,4.0555601,0.65323269,0.82781172,2.4974747,397,2.2893212
2424847,-636,-508,48,188.36557,0.16632928,320.00275,3.6748703,20.53912,0.58490491,55.266022,119.29475,400.93234,4264,0.74290782,1.1244551,0.31578946,1.6488492,3.8479154,0.61978722,0.8210535,2.5782828,397,2.365684
2424850,-636,-502,61,249.22818,0.080652095,190.70107,14.824659,73.656815,1.0412853,111.91089,197.05873,1259.6947,38836,0.71530056,0.95834726,0.2053872,1.5763373,5.2055135,0.83845675,0.86149174,2.1666667,397,2.1368124
2490378,-634,-518,57,230.01773,0.0774187,185.12134,29.605305,75.002373,0.33667564,127.18378,193.2247,1947.8772,93344,0.81203008,0.5854854,0.17812499,1.2561897,5.7811227,0.9311707,0.87647396,2.0505052,397,2.3234959
2490381,-634,-512,49,213.72383,0.29133868,60.369465,3.8944631,17.707664,1.2272253,25.011534,96.013512,381.91263,3572,0.80867344,1.0348823,0.43362832,2.0157533,3.1811471,0.5123902,0.79748124,2.909091,397,2.2735772
2490382,-634,-510,50,213.90877,0.25968182,32.049763,2.1398656,17.815411,2.9022095,33.594662,101.74157,372.69446,3372,0.80408162,1.0780215,0.44642857,2.0125611,3.1811471,0.5123902,0.79748124,2.909091,397,2.2778175
2490383,-634,-508,50,201.49631,0.169011,305.02682,2.4190004,18.252068,1.4177672,55.499523,122.39988,382.06131,3456,0.76408166,1.1147634,0.3267974,1.6959714,3.8295336,0.61682642,0.82044327,2.5858586,397,2.3303196
2490386,-634,-502,62,264.51614,0.077730156,191.46964,14.49896,75.573265,1.0521055,117.17812,206.7932,1180.3184,32044,0.69910103,0.97989964,0.25203252,1.7221961,4.6971622,0.75657618,0.84730101,2.2929294,397,2.0984766
2555914,-632,-518,53,216.33875,0.072949179,184.60114,29.018204,76.931755,0.33869243,127.15423,193.04648,1796.4254,86276,0.81712627,0.55600625,0.16562501,1.2333276,5.7260647,0.92230237,0.87508535,2.060606,397,2.3518674
2555917,-632,-512,51,215.23305,0.29900604,88.642281,3.6457655,15.718596,1.2308139,21.269321,95.108521,396.41006,3600,0.7835294,1.074754,0.45132744,2.0173206,3.189585,0.51374936,0.79780006,2.9040403,397,2.2717791
2555918,-632,-510,57,229.77257,0.21796903,80.43515,1.1507998,15.842697,3.2308106,41.433533,115.09505,417.19382,3624,0.72368419,1.2307605,0.36774194,1.7170781,3.8852134,0.62579483,0.82228565,2.5631313,397,2.3021011
2555919,-632,-508,57,232.12816,0.22415668,269.62189,0.96189988,15.793602,1.5338449,39.044743,114.07567,413.9545,3580,0.71929824,1.2068814,0.36305732,1.6479017,3.9685595,0.63921946,0.82500976,2.530303,397,2.3409519
2555920,-632,-506,37,153.87283,0.28015572,340.16577,4.9922628,16.874773,0.17778468,37.288227,83.078026,260.8309,2264,0.7882883,0.77875358,0.23717949,1.5840093,3.8356414,0.61781019,0.82064623,2.5833333,397,2.418123
