Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
3407898,134,-160,435,1774.6534,0.054907363,173.44185,27.442106,78.674011,3.1858697,441.36569,637.30365,13319.408,552556,0.76113141,1.1512351,0.6775701,1.2778351,14.249354,2.0364137,1.0051478,1.4845071,711,1.8259708
3407899,134,-158,438,1740.3768,0.054428965,178.45578,27.1777,78.720596,2.6396177,449.3342,633.88654,13419.264,559816,0.75554579,1.1680093,0.68224299,1.273213,14.374715,2.0543294,1.0066575,1.4802817,711,1.8262955
3407900,134,-156,407,1659.3723,0.05147092,183.63208,26.614628,78.827271,3.297823,458.67435,636.49628,11920.437,473364,0.78178674,1.054195,0.63395637,1.3147883,13.176822,1.8831352,0.99185902,1.5239437,711,1.8282958
3407901,134,-154,398,1608.204,0.049974997,189.30154,26.153683,78.993774,1.7154503,456.10068,635.91504,11653.01,461396,0.7881093,1.0243794,0.62090486,1.3268987,12.831879,1.8338385,0.98743367,1.5380281,711,1.8304391
3407902,134,-152,364,1494.2482,0.10276268,196.04057,25.988081,75.856209,1.5377818,267.44601,427.46304,10683.632,424656,0.80452883,0.93188393,0.5741325,1.3722341,11.588127,1.6560905,0.97078669,1.5957747,711,1.8433115
3407903,134,-150,333,1356.5635,0.062529728,201.04776,23.492781,75.74704,1.1189477,358.83267,522.13373,9167.8525,337500,0.74289954,0.98964614,0.47301137,1.0680194,12.765046,1.8242872,0.98656714,1.540845,711,2.0552025
3407904,134,-148,265,1027.9521,0.050194468,199.97574,25.761478,79.75,0.024929779,414.62024,507.29834,7761.604,294876,0.78073186,0.69627666,0.4140625,1.3500127,9.4995689,1.3576092,0.93989879,1.7267605,711,1.9737635
3407906,134,-144,336,1372.5475,0.038546462,202.30458,28.811634,75.199669,0.72631705,515.63428,668.9234,10835.414,448016,0.73672706,0.93590236,0.49777779,1.2386707,11.955556,1.7086008,0.97582364,1.5774648,711,1.9360809
3407907,134,-142,352,1444.3101,0.035909466,206.09914,29.559528,81.19239,1.3276411,540.59814,710.93628,11527.486,474340,0.71738213,1.0572904,0.50867051,1.1508675,13.002063,1.8581599,0.98962671,1.530986,711,1.9698466
3473424,136,-180,148,588.55371,0.090705544,152.91304,33.764702,77.753593,0.37048474,200.29349,285.54929,5477.3237,263504,0.67061961,0.69023818,0.21574344,0.94628161,8.3505583,1.1934009,0.92089182,1.8267605,711,2.4261949
3473425,136,-178,90,355.11606,0.054146886,164.12605,26.465954,71.86013,0.9554891,201.56749,287.08026,2615.1226,103604,0.67191011,0.48122162,0.14018692,0.99904162,7.1040258,1.0152555,0.89811617,1.971831,711,2.4959183
3473431,136,-166,351,1417.2385,0.061482936,155.71828,29.169455,80.750702,1.1235721,411.88553,538.20673,11064.21,460944,0.80568171,0.89743316,0.54929578,1.3655024,11.373034,1.6253511,0.96778828,1.6070423,711,1.8573247
3473432,136,-164,417,1681.7501,0.054517407,165.05705,30.628103,80.70771,3.1235564,470.41434,622.61285,13899.417,609480,0.76569128,1.0952274,0.65054601,1.3052269,13.50352,1.9298245,0.99598014,1.5112677,711,1.825979
3473433,136,-162,430,1743.9323,0.048219621,169.67354,29.911888,80.679512,3.6512995,503.944,674.15204,13926.96,596688,0.7711606,1.1201831,0.67082685,1.2875001,14.005079,2.0015037,1.0021808,1.4929577,711,1.8254329
3473434,136,-160,439,1753.9219,0.053769156,173.9894,29.467598,80.673912,1.7756867,449.61655,640.24091,14147.814,611044,0.75519288,1.172284,0.68486738,1.2738061,14.374715,2.0543294,1.0066575,1.4802817,711,1.826287
3473435,136,-158,420,1688.8881,0.051532131,178.79584,29.589731,80.719147,0.64294958,463.57626,641.75067,13456.828,576728,0.76104105,1.1166139,0.65420562,1.2990023,13.653977,1.9513267,0.99785596,1.5056338,711,1.826031
3473436,136,-156,400,1632.4825,0.057099897,183.71962,28.600782,80.822868,1.9563082,429.59732,599.39282,12261.897,503168,0.78516293,1.0354035,0.62305295,1.3223274,12.933451,1.8483543,0.98874485,1.5338029,711,1.8303448
3473437,136,-154,384,1557.0804,0.048238803,189.22954,28.543402,80.984329,0.83509928,472.80212,636.88672,11973.109,495680,0.79490316,0.98658794,0.60093898,1.3449342,12.316025,1.7601163,0.98066574,1.5605633,711,1.835057
3473438,136,-152,51,238.81743,0.10486095,144.44363,7.8137445,34.943687,0.076703839,115.9384,169.173,752.36426,13524,0.72862744,0.2598542,0.080696203,0.86373204,6.6419754,0.94922262,0.88897008,2.0394366,711,2.6753123
3473442,136,-144,105,452.155,0.055875428,181.11571,29.441586,76.842766,0.19776028,234.58772,318.888,3368.2793,148212,0.8230769,0.35907069,0.15861027,0.95019943,7.4950728,1.0711411,0.90553927,1.9211267,711,2.5003848
3473443,136,-142,304,1237.559,0.02939339,200.63188,33.49102,83.122864,1.189157,576.39191,727.38281,11029.275,496976,0.7007556,0.95770091,0.43867245,1.1347811,11.560797,1.6521846,0.97040778,1.5971831,711,2.0475574
3538960,138,-180,139,550.86292,0.078825988,154.43019,31.877007,79.659035,0.43453524,206.39163,296.34119,4948.4556,234332,0.60942549,0.72128528,0.20174165,0.90279645,8.2660675,1.1813259,0.91942513,1.8352113,711,2.4739463
3538961,138,-178,74,289.86856,0.067187615,165.37294,23.723999,73.838516,1.06093,149.1134,232.84177,2067.2915,86496,0.59570527,0.50366455,0.11764706,0.97895414,6.8269887,0.97566336,0.89268386,2.0112677,711,2.5458777
